"Component","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-3487","HIGH","golang.org/x/crypto","v0.31.0","0.35.0","A high vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33811","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33811","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4981","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4981","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-6v2p-p543-phr9","HIGH","golang.org/x/oauth2","v0.24.0","0.27.0","A high vulnerability in go-module package: golang.org/x/oauth2, version v0.24.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-6v2p-p543-phr9","HIGH","golang.org/x/oauth2","v0.24.0","0.27.0","A high vulnerability in go-module package: golang.org/x/oauth2, version v0.24.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-3488","HIGH","golang.org/x/oauth2","v0.24.0","0.27.0","A high vulnerability in go-module package: golang.org/x/oauth2, version v0.24.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-3488","HIGH","golang.org/x/oauth2","v0.24.0","0.27.0","A high vulnerability in go-module package: golang.org/x/oauth2, version v0.24.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-42499","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-42499","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4977","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4977","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39820","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39820","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4986","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4986","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4918","HIGH","golang.org/x/net","v0.33.0","0.53.0","A high vulnerability in go-module package: golang.org/x/net, version v0.33.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4918","HIGH","golang.org/x/net","v0.33.0","0.53.0","A high vulnerability in go-module package: golang.org/x/net, version v0.33.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33814","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33814","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4918","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4918","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-25679","HIGH","stdlib","go1.23.7","1.25.8,1.26.1","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-25679","HIGH","stdlib","go1.23.7","1.25.8,1.26.1","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4601","HIGH","stdlib","go1.23.7","1.25.8,1.26.1","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4601","HIGH","stdlib","go1.23.7","1.25.8,1.26.1","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-27140","CRITICAL","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-27140","CRITICAL","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-27143","CRITICAL","stdlib","go1.23.7","1.25.9,1.26.2","A critical vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-27143","CRITICAL","stdlib","go1.23.7","1.25.9,1.26.2","A critical vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-vgwf-h737-ff37","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-vgwf-h737-ff37","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-f5wc-c3c7-36mc","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-f5wc-c3c7-36mc","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-4116","HIGH","golang.org/x/crypto","v0.31.0","0.43.0","A high vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-4116","HIGH","golang.org/x/crypto","v0.31.0","0.43.0","A high vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61723","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61723","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-4009","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-4009","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-32283","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-32283","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4870","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4870","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-32280","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-32280","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4947","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4947","HIGH","stdlib","go1.23.7","1.25.9,1.26.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61725","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61725","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-4006","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2025-4006","HIGH","stdlib","go1.23.7","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39836","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39836","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4971","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-4971","HIGH","stdlib","go1.23.7","1.25.10,1.26.3","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-5cgq-3rg8-m6cv","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-5cgq-3rg8-m6cv","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5006","HIGH","golang.org/x/crypto","v0.31.0","0.52.0","A high vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5006","HIGH","golang.org/x/crypto","v0.31.0","0.52.0","A high vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-rm3j-f69w-wqmq","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-rm3j-f69w-wqmq","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5020","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5020","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-42504","HIGH","stdlib","go1.23.7","1.25.11,1.26.4","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2026-42504","HIGH","stdlib","go1.23.7","1.25.11,1.26.4","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5038","HIGH","stdlib","go1.23.7","1.25.11,1.26.4","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5038","HIGH","stdlib","go1.23.7","1.25.11,1.26.4","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-x527-x647-q7gg","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GHSA-x527-x647-q7gg","CRITICAL","golang.org/x/crypto","v0.31.0","0.52.0","A critical vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61731","HIGH","stdlib","go1.23.7","1.24.12,1.25.6","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61731","HIGH","stdlib","go1.23.7","1.24.12,1.25.6","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5017","HIGH","golang.org/x/crypto","v0.31.0","0.52.0","A high vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5017","HIGH","golang.org/x/crypto","v0.31.0","0.52.0","A high vulnerability in go-module package: golang.org/x/crypto, version v0.31.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5026","HIGH","golang.org/x/net","v0.33.0","0.55.0","A high vulnerability in go-module package: golang.org/x/net, version v0.33.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","GO-2026-5026","HIGH","golang.org/x/net","v0.33.0","0.55.0","A high vulnerability in go-module package: golang.org/x/net, version v0.33.0 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/amtool"
"qubership-monitoring-operator","grype","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61732","HIGH","stdlib","go1.23.7","1.24.13,1.25.7","A high vulnerability in go-module package: stdlib, version go1.23.7 was found in image docker.io/prom/alertmanager:v0.28.1 at: /bin/alertmanager"
